147	1.98364e-05
148	2.02179e-05
149	2.05994e-05
150	2.09808e-05
151	2.13623e-05
152	2.17438e-05
153	2.21252e-05
154	2.25067e-05
155	2.28882e-05
156	2.32697e-05
157	2.36511e-05
158	2.40326e-05
159	2.44141e-05
160	2.47955e-05
161	2.5177e-05
162	2.55585e-05
163	2.59399e-05
164	2.63214e-05
165	2.67029e-05
166	2.70844e-05
167	2.74658e-05
168	2.78473e-05
169	2.82288e-05
170	2.86102e-05
171	2.89917e-05
172	2.93732e-05
173	2.97546e-05
174	3.01361e-05
175	3.05176e-05
176	3.0899e-05
177	3.12805e-05
178	3.1662e-05
179	3.20435e-05
180	3.24249e-05
181	3.28064e-05
182	3.31879e-05
183	3.35693e-05
184	3.39508e-05
185	3.43323e-05
186	3.47137e-05
187	3.50952e-05
188	3.54767e-05
189	3.58582e-05
190	3.62396e-05
191	3.66211e-05
192	3.70026e-05
193	3.7384e-05
194	3.77655e-05
195	3.8147e-05
196	3.85284e-05
197	3.89099e-05
198	3.92914e-05
199	3.96729e-05
200	4.00543e-05
201	4.04358e-05
202	4.08173e-05
203	4.11987e-05
204	4.15802e-05
205	4.19617e-05
206	4.23431e-05
207	4.27246e-05
208	4.31061e-05
209	4.34875e-05
210	4.3869e-05
211	4.42505e-05
212	4.4632e-05
213	4.50134e-05
214	4.53949e-05
215	4.57764e-05
216	4.61578e-05
217	4.65393e-05
218	4.69208e-05
219	4.73022e-05
220	4.76837e-05
221	4.80652e-05
222	4.84467e-05
223	4.88281e-05
224	4.92096e-05
225	4.95911e-05
226	4.99725e-05
227	5.0354e-05
228	5.07355e-05
229	5.11169e-05
230	5.14984e-05
231	5.18799e-05
232	5.22614e-05
233	5.26428e-05
234	5.30243e-05
235	5.34058e-05
236	5.37872e-05
237	5.41687e-05
238	5.45502e-05
239	5.49316e-05
240	5.53131e-05
241	5.56946e-05
242	5.6076e-05
243	5.64575e-05
244	5.6839e-05
245	5.72205e-05
246	5.76019e-05
247	5.79834e-05
248	5.83649e-05
249	5.87463e-05
250	5.91278e-05
251	5.95093e-05
252	5.98907e-05
253	6.02722e-05
254	6.06537e-05
255	6.10352e-05
256	6.14166e-05
257	6.17981e-05
258	6.21796e-05
259	6.2561e-05
260	6.29425e-05
261	6.3324e-05
262	6.37054e-05
263	6.40869e-05
264	6.44684e-05
265	6.48499e-05
266	6.52313e-05
267	6.56128e-05
268	6.59943e-05
269	6.63757e-05
270	6.67572e-05
271	6.71387e-05
272	6.75201e-05
273	6.79016e-05
274	6.82831e-05
275	6.86646e-05
276	6.9046e-05
277	6.94275e-05
278	6.9809e-05
279	7.01904e-05
280	7.05719e-05
281	7.09534e-05
282	7.13348e-05
283	7.17163e-05
284	7.20978e-05
285	7.24792e-05
286	7.28607e-05
287	7.32422e-05
288	7.36237e-05
289	7.40051e-05
290	7.43866e-05
291	7.47681e-05
292	7.51495e-05
293	7.5531e-05
294	7.59125e-05
295	7.62939e-05
296	7.66754e-05
297	7.70569e-05
298	7.74384e-05
299	7.78198e-05
300	7.82013e-05
301	7.85828e-05
302	7.89642e-05
303	7.93457e-05
304	7.97272e-05
305	8.01086e-05
306	8.04901e-05
307	8.08716e-05
308	8.1253e-05
309	8.16345e-05
310	8.2016e-05
311	8.23975e-05
312	8.27789e-05
313	8.31604e-05
314	8.35419e-05
315	8.39233e-05
316	8.43048e-05
317	8.46863e-05
318	8.50677e-05
319	8.54492e-05
320	8.39233e-05
321	8.23975e-05
322	8.08716e-05
323	7.93457e-05
324	7.78198e-05
325	7.62939e-05
326	7.47681e-05
327	7.32422e-05
328	7.17163e-05
329	7.01904e-05
330	6.86646e-05
331	6.71387e-05
332	6.56128e-05
333	6.40869e-05
334	6.2561e-05
335	6.10352e-05
336	5.95093e-05
337	5.79834e-05
338	5.64575e-05
339	5.49316e-05
340	5.34058e-05
341	5.18799e-05
342	5.0354e-05
343	4.88281e-05
344	4.73022e-05
345	4.57764e-05
346	4.42505e-05
347	4.27246e-05
348	4.11987e-05
349	3.96729e-05
350	3.8147e-05
351	3.66211e-05
352	3.50952e-05
353	3.35693e-05
354	3.20435e-05
355	3.05176e-05
356	2.89917e-05
357	2.74658e-05
358	2.59399e-05
359	2.44141e-05
360	2.28882e-05
361	2.13623e-05
362	1.98364e-05
363	1.83105e-05
364	1.67847e-05
365	1.52588e-05
366	1.37329e-05
367	1.2207e-05
368	1.06812e-05
369	9.15527e-06
370	7.62939e-06
371	6.10352e-06
372	4.57764e-06
373	3.05176e-06
374	1.52588e-06
375	0
376	1.52588e-06
377	3.05176e-06
378	4.57764e-06
379	6.10352e-06
380	7.62939e-06
381	9.15527e-06
382	1.06812e-05
383	1.2207e-05
384	1.37329e-05
385	1.52588e-05
386	1.67847e-05
387	1.83105e-05
388	1.98364e-05
389	2.13623e-05
390	2.28882e-05
391	2.44141e-05
392	2.59399e-05
393	2.74658e-05
394	2.89917e-05
395	3.05176e-05
396	3.20435e-05
397	3.35693e-05
398	3.50952e-05
399	3.66211e-05
400	3.8147e-05
401	3.96729e-05
402	4.11987e-05
403	4.27246e-05
404	4.42505e-05
405	4.57764e-05
406	4.73022e-05
407	4.88281e-05
408	5.0354e-05
409	5.18799e-05
410	5.34058e-05
411	5.49316e-05
412	5.64575e-05
413	5.79834e-05
414	5.95093e-05
415	6.10352e-05
416	6.2561e-05
417	6.40869e-05
418	6.56128e-05
419	6.71387e-05
420	6.86646e-05
421	7.01904e-05
422	7.17163e-05
423	7.32422e-05
424	7.47681e-05
425	7.62939e-05
426	7.78198e-05
427	7.93457e-05
428	8.08716e-05
429	8.23975e-05
430	8.39233e-05
431	8.54492e-05
432	8.69751e-05
433	8.8501e-05
434	9.00269e-05
435	9.15527e-05
436	9.30786e-05
437	9.46045e-05
438	9.61304e-05
439	9.76563e-05
440	9.91821e-05
441	0.000100708
442	0.000102234
443	0.00010376
444	0.000105286
445	0.000106812
446	0.000108337
447	0.000109863
448	0.000111389
449	0.000112915
450	0.000114441
451	0.000115967
452	0.000117493
453	0.000119019
454	0.000120544
455	0.00012207
456	0.000123596
457	0.000125122
458	0.000126648
459	0.000128174
460	0.0001297
461	0.000131226
462	0.000132751
463	0.000134277
464	0.000135803
465	0.000137329
466	0.000138855
467	0.000140381
468	0.000141907
469	0.000143433
470	0.000144958
471	0.000146484
472	0.00014801
473	0.000149536
474	0.000151062
475	0.000152588
476	0.000154114
477	0.00015564
478	0.000157166
479	0.000158691
480	0.000160217
481	0.000161743
482	0.000163269
483	0.000164795
484	0.000166321
485	0.000167847
486	0.000169373
487	0.000170898
488	0.000172424
489	0.00017395
490	0.000175476
491	0.000177002
492	0.000178528
493	0.000180054
494	0.00018158
495	0.000183105
496	0.000184631
497	0.000186157
498	0.000187683
499	0.000189209
500	0.000190735
501	0.000192261
502	0.000193787
503	0.000195313
504	0.000196838
505	0.000198364
506	0.00019989
507	0.000201416
508	0.000202942
509	0.000204468
510	0.000205994
511	0.00020752
512	0.000209045
513	0.000210571
514	0.000212097
515	0.000213623
516	0.000215149
517	0.000216675
518	0.000218201
519	0.000219727
520	0.000221252
521	0.000222778
522	0.000224304
523	0.00022583
524	0.000227356
525	0.000228882
526	0.000230408
527	0.000231934
528	0.000233459
529	0.000234985
530	0.000236511
531	0.000238037
532	0.000239563
533	0.000241089
534	0.000242615
535	0.000244141
536	0.000245667
537	0.000247192
538	0.000248718
539	0.000250244
540	0.00025177
541	0.000253296
542	0.000254822
543	0.000256348
544	0.000257874
545	0.000259399
546	0.000260925
547	0.000262451
548	0.000263977
549	0.000265503
550	0.000267029
551	0.000268555
552	0.000270081
553	0.000271606
554	0.000273132
555	0.000274658
556	0.000276184
557	0.00027771
558	0.000279236
559	0.000280762
560	0.000282288
561	0.000283813
562	0.000285339
563	0.000286865
564	0.000288391
565	0.000289917
566	0.000291443
567	0.000292969
568	0.000294495
569	0.000296021
570	0.000297546
571	0.000299072
572	0.000300598
573	0.000302124
574	0.00030365
575	0.000305176
576	0.000306702
577	0.000308228
578	0.000309753
579	0.000311279
580	0.000312805
581	0.000314331
582	0.000315857
583	0.000317383
584	0.000318909
585	0.000320435
586	0.00032196
587	0.000323486
588	0.000325012
589	0.000326538
590	0.000328064
591	0.00032959
592	0.000331116
593	0.000332642
594	0.000334167
595	0.000335693
596	0.000337219
597	0.000338745
598	0.000340271
599	0.000341797
600	0.000343323
601	0.000344849
602	0.000346375
603	0.0003479
604	0.000349426
605	0.000350952
606	0.000352478
607	0.000354004
608	0.00035553
609	0.000357056
610	0.000358582
611	0.000360107
612	0.000361633
613	0.000363159
614	0.000364685
615	0.000366211
616	0.000367737
617	0.000369263
618	0.000370789
619	0.000372314
620	0.00037384
621	0.000375366
622	0.000376892
623	0.000378418
624	0.000379944
625	0.00038147
626	0.000382996
627	0.000384521
628	0.000386047
629	0.000387573
630	0.000389099
631	0.000390625
632	0.000392151
633	0.000393677
634	0.000395203
635	0.000396729
636	0.000398254
637	0.00039978
638	0.000401306
639	0.000402832
640	0.000404358
641	0.000405884
642	0.00040741
643	0.000408936
644	0.000410461
645	0.000411987
646	0.000413513
647	0.000415039
648	0.000416565
649	0.000418091
650	0.000419617
651	0.000421143
652	0.000422668
653	0.000424194
654	0.00042572
655	0.000427246
656	0.000428772
657	0.000430298
658	0.000431824
659	0.00043335
660	0.000434875
661	0.000436401
662	0.000437927
663	0.000439453
664	0.000440979
665	0.000442505
666	0.000444031
667	0.000445557
668	0.000447083
669	0.000448608
670	0.000450134
671	0.00045166
672	0.000453186
673	0.000454712
674	0.000456238
675	0.000457764
676	0.00045929
677	0.000460815
678	0.000462341
679	0.000463867
680	0.000465393
681	0.000466919
682	0.000468445
683	0.000469971
684	0.000471497
685	0.000473022
686	0.000474548
687	0.000476074
688	0.0004776
689	0.000479126
690	0.000480652
691	0.000482178
692	0.000483704
693	0.000485229
694	0.000486755
695	0.000488281
696	0.000489807
697	0.000491333
698	0.000492859
699	0.000494385
700	0.000495911
701	0.000497437
702	0.000498962
703	0.000500488
704	0.000502014
705	0.00050354
706	0.000505066
707	0.000506592
708	0.000508118
709	0.000509644
710	0.000511169
711	0.000512695
712	0.000514221
713	0.000515747
714	0.000517273
715	0.000518799
716	0.000520325
717	0.000521851
718	0.000523376
719	0.000524902
720	0.000526428
721	0.000527954
722	0.00052948
723	0.000531006
724	0.000532532
725	0.000534058
726	0.000535583
727	0.000537109
728	0.000538635
729	0.000540161
730	0.000541687
731	0.000543213
732	0.000544739
733	0.000546265
734	0.000547791
735	0.000549316
736	0.000550842
737	0.000552368
738	0.000553894
739	0.00055542
740	0.000556946
741	0.000558472
742	0.000559998
743	0.000561523
744	0.000563049
745	0.000564575
746	0.000566101
747	0.000567627
748	0.000569153
749	0.000570679
750	0.000572205
751	0.00057373
752	0.000575256
753	0.000576782
754	0.000578308
755	0.000579834
756	0.00058136
757	0.000582886
758	0.000584412
759	0.000585938
760	0.000587463
761	0.000588989
762	0.000590515
763	0.000592041
764	0.000593567
765	0.000595093
766	0.000596619
767	0.000598145
768	0.00059967
769	0.000601196
770	0.000602722
771	0.000604248
772	0.000605774
773	0.0006073
774	0.000608826
775	0.000610352
776	0.000611877
777	0.000613403
778	0.000614929
779	0.000616455
780	0.000617981
781	0.000619507
782	0.000621033
783	0.000622559
784	0.000624084
785	0.00062561
786	0.000627136
787	0.000628662
788	0.000630188
789	0.000631714
790	0.00063324
791	0.000634766
792	0.000636292
793	0.000637817
794	0.000639343
795	0.000640869
796	0.000642395
797	0.000643921
798	0.000645447
799	0.000646973
800	0.000648499
801	0.000650024
802	0.00065155
803	0.000653076
804	0.000654602
805	0.000656128
806	0.000657654
807	0.00065918
808	0.000660706
809	0.000662231
810	0.000663757
811	0.000665283
812	0.000666809
813	0.000668335
814	0.000669861
815	0.000671387
816	0.000672913
817	0.000674438
818	0.000675964
819	0.00067749
820	0.000679016
821	0.000680542
822	0.000682068
823	0.000683594
824	0.00068512
825	0.000686646
826	0.000688171
827	0.000689697
828	0.000691223
829	0.000692749
830	0.000694275
831	0.000695801
832	0.000697327
833	0.000698853
834	0.000700378
835	0.000701904
836	0.00070343
837	0.000704956
838	0.000706482
839	0.000708008
840	0.000709534
841	0.00071106
842	0.000712585
843	0.000714111
844	0.000715637
845	0.000717163
846	0.000718689
847	0.000720215
848	0.000721741
849	0.000723267
850	0.000724792
851	0.000726318
852	0.000727844
853	0.00072937
854	0.000730896
855	0.000732422
856	0.000733948
857	0.000735474
858	0.000737
859	0.000738525
860	0.000740051
861	0.000741577
862	0.000743103
863	0.000744629
864	0.000746155
865	0.000747681
866	0.000749207
867	0.000750732
868	0.000752258
869	0.000753784
870	0.00075531
871	0.000756836
872	0.000758362
873	0.000759888
874	0.000761414
875	0.000762939
876	0.000764465
877	0.000765991
878	0.000767517
879	0.000769043
880	0.000770569
881	0.000772095
882	0.000773621
883	0.000775146
884	0.000776672
885	0.000778198
886	0.000779724
887	0.00078125
888	0.000782776
889	0.000784302
890	0.000785828
891	0.000787353
892	0.000788879
893	0.000790405
894	0.000791931
895	0.000793457
896	0.000794983
897	0.000796509
898	0.000798035
899	0.000799561
900	0.000801086
901	0.000802612
902	0.000804138
903	0.000805664
904	0.00080719
905	0.000808716
906	0.000810242
907	0.000811768
908	0.000813293
909	0.000814819
910	0.000816345
911	0.000817871
912	0.000819397
913	0.000820923
914	0.000822449
915	0.000823975
916	0.0008255
917	0.000827026
918	0.000828552
919	0.000830078
920	0.000831604
921	0.00083313
922	0.000834656
923	0.000836182
924	0.000837708
925	0.000839233
926	0.000840759
927	0.000842285
928	0.000843811
929	0.000845337
930	0.000846863
931	0.000848389
932	0.000849915
933	0.00085144
934	0.000852966
935	0.000854492
936	0.000856018
937	0.000857544
938	0.00085907
939	0.000860596
940	0.000862122
941	0.000863647
942	0.000865173
943	0.000866699
944	0.000868225
945	0.000869751
946	0.000871277
947	0.000872803
948	0.000874329
949	0.000875855
950	0.00087738
951	0.000878906
952	0.000880432
953	0.000881958
954	0.000883484
955	0.00088501
956	0.000886536
957	0.000888062
958	0.000889587
959	0.000891113
960	0.000892639
961	0.000894165
962	0.000895691
963	0.000897217
964	0.000898743
965	0.000900269
966	0.000901794
967	0.00090332
968	0.000904846
969	0.000906372
970	0.000907898
971	0.000909424
972	0.00091095
973	0.000912476
974	0.000914001
975	0.000915527
976	0.000917053
977	0.000918579
978	0.000920105
979	0.000921631
980	0.000923157
981	0.000924683
982	0.000926209
983	0.000927734
984	0.00092926
985	0.000930786
986	0.000932312
987	0.000933838
988	0.000935364
989	0.00093689
990	0.000938416
991	0.000939941
992	0.000941467
993	0.000942993
994	0.000944519
995	0.000946045
996	0.000947571
997	0.000949097
998	0.000950623
999	0.000952148
1000	0.000953674
